function_name,config_name,n_runs,mean,std,median,min,max,q25,q75,iqr,skewness,kurtosis,cv
drop_wave,binary_1point,30,-0.9489961679738161,0.025937652739679698,-0.9362453253989423,-0.9999995574816783,-0.9362452903486326,-0.9362453277304209,-0.9362453191104977,8.61992321965488e-09,-1.4999999999996365,0.24999999999951505,-0.02733167278752947
drop_wave,binary_2point,30,-0.9418545598718465,0.03806869915144624,-0.9362453257382102,-0.9999995574816783,-0.7857513235374836,-0.9362453276907619,-0.9362453206856279,7.005133917381556e-09,1.7960727128936396,8.056652402759337,-0.04041887226901154
drop_wave,real_arithmetic,30,-0.9828510131864192,0.0265395205507084,-0.9982116288463738,-1.0,-0.9362349117273926,-0.9999338107555618,-0.9805566415224705,0.019377169233091296,1.1733634106938318,-0.5272208106792942,-0.02700258756885933
drop_wave,real_blx_alpha,30,-0.9788813023083986,0.03032540344096949,-1.0,-1.0,-0.9362453276425567,-1.0,-0.9362453278079418,0.06375467219205821,0.7095032569640598,-1.4933684310479045,-0.030979653375190742
