function_name,config_name,n_runs,mean,std,median,min,max,q25,q75,iqr,skewness,kurtosis,cv
drop_wave,binary_1point,30,-0.9936241344983183,0.019453237403228397,-0.9999995574816783,-0.9999995574816783,-0.9362453275000384,-0.9999995574816783,-0.9999995574816783,0.0,2.666666666666697,5.111111111111226,-0.01957806450932309
drop_wave,binary_2point,30,-0.9893738525277911,0.024165978411566095,-0.9999995574816783,-0.9999995574816783,-0.9362453276955309,-0.9999995574816783,-0.9999995574816783,0.0,1.788854381999848,1.2000000000000393,-0.024425527670681273
drop_wave,real_arithmetic,30,-0.9999891776955846,5.0877447664784875e-05,-1.0,-1.0,-0.9997237253683395,-1.0,-1.0,0.0,4.985074002517839,23.446052438635178,-5.087799828197033e-05
drop_wave,real_blx_alpha,30,-0.9999654081548677,0.00013138580471882,-0.9999999986036513,-1.0,-0.9992935319988869,-0.9999999999999791,-0.9999995537736919,4.462262872539924e-07,4.705205034317811,21.4220016585585,-0.00013139034975345057
