function_name,representation,crossover,config_name,run_id,best_fitness,final_mean_fitness,convergence_generation,runtime,function_evaluations,best_x,best_y
levy,binary,1point,binary_1point,0,0.022498875203924868,0.7793208992914241,1,0.16125702857971191,9900,1.0157930876630807,1.0157930876630807
levy,binary,1point,binary_1point,1,0.022241526284193167,4.972666137341897,3,0.11762213706970215,9900,1.0157930876630807,0.9999237048905165
levy,binary,1point,binary_1point,2,1.832655296075018e-06,1.6889821976815762,4,0.11818814277648926,9900,0.9999237048905165,1.0011444266422522
levy,binary,1point,binary_1point,3,0.10988851201036325,3.730032789015469,1,0.11860513687133789,9900,1.329518577859158,1.0011444266422522
levy,binary,1point,binary_1point,4,0.0014680576999099612,1.4702003088727593,8,0.11937308311462402,9900,0.9959563591973755,0.9999237048905165
levy,binary,1point,binary_1point,5,0.11272838137889164,1.552229362003061,4,0.11821889877319336,9900,1.3279926756694884,1.0157930876630807
levy,binary,1point,binary_1point,6,5.286955094965913e-07,4.554825112231032,2,0.11918091773986816,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,7,0.10987463251344709,3.1093877017961766,2,0.11847710609436035,9900,1.329518577859158,0.9999237048905165
levy,binary,1point,binary_1point,8,0.004618606798202577,5.459191831366902,5,0.1210172176361084,9900,1.0011444266422522,0.9373617151140596
levy,binary,1point,binary_1point,9,0.004501083360026068,2.4848508724636202,1,0.11738991737365723,9900,0.9999237048905165,0.9373617151140596
levy,binary,1point,binary_1point,10,1.307763158696825e-05,4.444208729215275,7,0.11840486526489258,9900,0.9996185244525826,0.9999237048905165
levy,binary,1point,binary_1point,11,5.286955094965913e-07,2.4047932803493564,2,0.1205911636352539,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,12,5.286955094965913e-07,4.142921501957466,9,0.119049072265625,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,13,5.286955094965913e-07,2.053288496495951,2,0.11804533004760742,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,14,0.11012444427599945,3.2318713545834896,4,0.11710810661315918,9900,1.3279926756694884,1.0011444266422522
levy,binary,1point,binary_1point,15,5.286955094965913e-07,3.075495554320426,13,0.11761784553527832,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,16,0.00025239256737371566,2.282443024606822,1,0.11803507804870605,9900,0.9999237048905165,1.0157930876630807
levy,binary,1point,binary_1point,17,0.022241526284193167,2.419519582076075,19,0.11787104606628418,9900,1.0157930876630807,0.9999237048905165
levy,binary,1point,binary_1point,18,0.00011764810662321186,2.1354530056255174,2,0.11766409873962402,9900,1.0011444266422522,0.9999237048905165
levy,binary,1point,binary_1point,19,0.125184794459776,4.552201377750659,3,0.1172628402709961,9900,0.9996185244525826,1.250171663996337
levy,binary,1point,binary_1point,20,0.005973677132249399,3.567669147540213,1,0.11771607398986816,9900,0.9959563591973755,0.9373617151140596
levy,binary,1point,binary_1point,21,0.12517217589846982,2.1248527715977703,9,0.11858201026916504,9900,0.9999237048905165,1.250171663996337
levy,binary,1point,binary_1point,22,5.286955094965913e-07,0.3448708796967408,2,0.11765098571777344,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,23,5.286955094965913e-07,0.35646906928469974,1,0.11778092384338379,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,24,0.00036954065312154027,2.1990113973853753,3,0.11806893348693848,9900,1.0011444266422522,1.0157930876630807
levy,binary,1point,binary_1point,25,0.00011764810662321186,2.9642645420269678,3,0.11780190467834473,9900,1.0011444266422522,0.9999237048905165
levy,binary,1point,binary_1point,26,0.11006213109591378,3.812192175906455,3,0.11713004112243652,9900,1.3292133974212241,0.9959563591973755
levy,binary,1point,binary_1point,27,5.286955094965913e-07,0.4138567513541973,4,0.11755800247192383,9900,0.9999237048905165,0.9999237048905165
levy,binary,1point,binary_1point,28,0.022241526284193167,3.5756422729801596,7,0.11771678924560547,9900,1.0157930876630807,0.9999237048905165
levy,binary,1point,binary_1point,29,0.00025239256737371566,5.14518766882438,4,0.11908507347106934,9900,0.9999237048905165,1.0157930876630807
levy,binary,2point,binary_2point,0,5.286955094965913e-07,2.457393744387961,1,0.11961603164672852,9900,0.9999237048905165,0.9999237048905165
levy,binary,2point,binary_2point,1,0.12517217589846982,6.637063850178963,1,0.11980700492858887,9900,0.9999237048905165,1.250171663996337
levy,binary,2point,binary_2point,2,5.286955094965913e-07,2.65039907310482,5,0.11945176124572754,9900,0.9999237048905165,0.9999237048905165
levy,binary,2point,binary_2point,3,6.683990659761296e-07,2.151813997683801,1,0.11987471580505371,9900,0.9999237048905165,0.9996185244525826
levy,binary,2point,binary_2point,4,0.00025239256737371566,4.06080230941912,2,0.11971211433410645,9900,0.9999237048905165,1.0157930876630807
levy,binary,2point,binary_2point,5,1.6884466481665063e-05,0.7862931646586945,2,0.11937308311462402,9900,0.9999237048905165,0.9959563591973755
levy,binary,2point,binary_2point,6,0.10988851201036325,2.322999430009271,1,0.11953115463256836,9900,1.329518577859158,1.0011444266422522
levy,binary,2point,binary_2point,7,0.022241526284193167,1.3650512771624859,8,0.12024092674255371,9900,1.0157930876630807,0.9999237048905165
levy,binary,2point,binary_2point,8,1.6884466481665063e-05,2.6604700840972657,10,0.12046694755554199,9900,0.9999237048905165,0.9959563591973755
levy,binary,2point,binary_2point,9,0.004501083360026068,0.5925302833921378,1,0.1192011833190918,9900,0.9999237048905165,0.9373617151140596
levy,binary,2point,binary_2point,10,0.12517217589846982,5.927911820128738,1,0.11945295333862305,9900,0.9999237048905165,1.250171663996337
levy,binary,2point,binary_2point,11,0.00025239256737371566,2.548619135744233,1,0.11997532844543457,9900,0.9999237048905165,1.0157930876630807
levy,binary,2point,binary_2point,12,0.005973677132249399,5.587406336776107,3,0.11911511421203613,9900,0.9959563591973755,0.9373617151140596
levy,binary,2point,binary_2point,13,0.2881336364555569,2.9177617535773868,2,0.11953401565551758,9900,0.624856946669718,0.9999237048905165
levy,binary,2point,binary_2point,14,0.2887495444602216,5.496807594141654,3,0.11897683143615723,9900,1.3279926756694884,1.2697032120241083
levy,binary,2point,binary_2point,15,5.286955094965913e-07,3.385216599635776,2,0.11932492256164551,9900,0.9999237048905165,0.9999237048905165
levy,binary,2point,binary_2point,16,0.022242859130199733,0.3581869845555326,3,0.12074804306030273,9900,1.0157930876630807,1.0011444266422522
levy,binary,2point,binary_2point,17,0.022241526284193167,4.129444143670799,2,0.11919307708740234,9900,1.0157930876630807,0.9999237048905165
levy,binary,2point,binary_2point,18,0.0014693635527255192,0.14039019934320704,4,0.11906909942626953,9900,0.9959563591973755,1.0011444266422522
levy,binary,2point,binary_2point,19,1.832655296075018e-06,2.086464984092972,1,0.11957716941833496,9900,0.9999237048905165,1.0011444266422522
levy,binary,2point,binary_2point,20,0.1125216499188714,2.4540139856897554,10,0.1211860179901123,9900,1.329823758297092,1.0157930876630807
levy,binary,2point,binary_2point,21,0.47294369494236116,5.4383000431422275,6,0.11921000480651855,9900,0.624856946669718,1.2977798123140296
levy,binary,2point,binary_2point,22,5.286955094965913e-07,2.0328014553121783,2,0.1413581371307373,9900,0.9999237048905165,0.9999237048905165
levy,binary,2point,binary_2point,23,0.004513675584717411,5.506293529742064,3,0.11930608749389648,9900,0.9996185244525826,0.9373617151140596
levy,binary,2point,binary_2point,24,0.022241526284193167,0.945937009339337,5,0.13425707817077637,9900,1.0157930876630807,0.9999237048905165
levy,binary,2point,binary_2point,25,0.004501083360026068,4.235017744476908,4,0.12187600135803223,9900,0.9999237048905165,0.9373617151140596
levy,binary,2point,binary_2point,26,0.0014693635527255192,2.3451600318261585,17,0.11976504325866699,9900,0.9959563591973755,1.0011444266422522
levy,binary,2point,binary_2point,27,0.00011764810662321186,3.154842645918487,5,0.11895608901977539,9900,1.0011444266422522,0.9999237048905165
levy,binary,2point,binary_2point,28,5.286955094965913e-07,0.11740736072012642,7,0.11924982070922852,9900,0.9999237048905165,0.9999237048905165
levy,binary,2point,binary_2point,29,0.0014680576999099612,0.5384604552568374,1,0.11952686309814453,9900,0.9959563591973755,0.9999237048905165
levy,real,arithmetic,real_arithmetic,0,1.2118413466010256e-29,0.08456136764041522,1,0.058257102966308594,9900,1.0000000000000004,0.9999999999999987
levy,real,arithmetic,real_arithmetic,1,0.0009936881491995953,0.01453329598352452,1,0.058145999908447266,9900,0.9966871130139089,0.9971487851229819
levy,real,arithmetic,real_arithmetic,2,7.373573678743294e-06,0.60051599060591,1,0.05797886848449707,9900,0.999820176145717,1.002113786220691
levy,real,arithmetic,real_arithmetic,3,1.3497838043956716e-31,1.3497838043956718e-31,12,0.05813193321228027,9900,1.0,1.0
levy,real,arithmetic,real_arithmetic,4,0.0023570612427277933,0.03417869705810463,1,0.05812668800354004,9900,0.9951503294713449,1.0155894803252745
levy,real,arithmetic,real_arithmetic,5,2.7875554028999945e-10,0.0450739901735451,8,0.057942867279052734,9900,0.9999995696303435,0.9999838099394571
levy,real,arithmetic,real_arithmetic,6,1.3874347155536797e-22,0.006745034763575436,11,0.05884909629821777,9900,0.9999999999988014,1.0000000000031148
levy,real,arithmetic,real_arithmetic,7,7.088683674511045e-13,0.15090671991340568,5,0.0619199275970459,9900,1.0000000735215275,1.0000004725665916
levy,real,arithmetic,real_arithmetic,8,2.280988875538758e-14,0.15642122847660286,1,0.05793404579162598,9900,1.0000000157232787,0.9999999754467466
levy,real,arithmetic,real_arithmetic,9,6.40703151325375e-09,0.32369508354036475,4,0.05807018280029297,9900,1.0000084009767938,0.9999917900184354
levy,real,arithmetic,real_arithmetic,10,1.9883979766044902e-24,0.04327149346888314,1,0.05814814567565918,9900,1.000000000000087,0.9999999999988564
levy,real,arithmetic,real_arithmetic,11,2.8455128432586504e-05,2.8455128432586487e-05,1,0.0577850341796875,9900,0.9996746059198303,1.0043508500209055
levy,real,arithmetic,real_arithmetic,12,1.2397401520274831e-05,0.13451378814886872,10,0.05807089805603027,9900,0.9998118673213344,1.0030355750126354
levy,real,arithmetic,real_arithmetic,13,1.3497838043956716e-31,0.0008975849010387747,5,0.058396339416503906,9900,1.0,1.0
levy,real,arithmetic,real_arithmetic,14,3.689064937742643e-21,0.00014203342408498435,12,0.05823206901550293,9900,1.0000000000044897,0.9999999999566593
levy,real,arithmetic,real_arithmetic,15,3.321936067448201e-31,3.321936067448201e-31,3,0.05990910530090332,9900,1.0,0.9999999999999996
levy,real,arithmetic,real_arithmetic,16,2.104483834524865e-10,0.177658872440112,3,0.05800294876098633,9900,1.000000960939861,0.9999887083144784
levy,real,arithmetic,real_arithmetic,17,0.00016662010067985185,0.188415831279703,1,0.05783820152282715,9900,0.9992362433780329,0.9893366271408479
levy,real,arithmetic,real_arithmetic,18,1.3497838043956716e-31,0.00011590467421964063,11,0.05792093276977539,9900,1.0,1.0
levy,real,arithmetic,real_arithmetic,19,3.8596783359122535e-19,0.020048749798987343,7,0.0581660270690918,9900,1.0000000000624762,0.9999999998119837
levy,real,arithmetic,real_arithmetic,20,4.845809086226131e-27,0.13418300907897598,3,0.05818796157836914,9900,0.9999999999999996,0.9999999999999305
levy,real,arithmetic,real_arithmetic,21,4.2518402075077125e-16,0.014684353194155389,5,0.05791616439819336,9900,0.9999999983425449,0.9999999866427296
levy,real,arithmetic,real_arithmetic,22,2.590995877719977e-08,2.5909958777199767e-08,6,0.05796933174133301,9900,1.00001126640865,1.000120449590948
levy,real,arithmetic,real_arithmetic,23,4.0352257421937873e-19,0.10295900552128989,2,0.058100223541259766,9900,1.0000000000659393,0.9999999998861578
levy,real,arithmetic,real_arithmetic,24,1.5592633785399173e-09,0.149516342679914,1,0.058422088623046875,9900,1.000001361903347,0.9999626817075306
levy,real,arithmetic,real_arithmetic,25,1.8285856457495904e-19,0.11600931891361352,1,0.06079387664794922,9900,0.9999999999730798,1.0000000003431637
levy,real,arithmetic,real_arithmetic,26,4.0241767412776424e-17,4.024176741277642e-17,5,0.058244943618774414,9900,1.0000000000520508,1.000000006324429
levy,real,arithmetic,real_arithmetic,27,4.91598337494709e-06,0.06806058803609502,1,0.05792689323425293,9900,0.9997660605537265,1.0000000000108014
levy,real,arithmetic,real_arithmetic,28,4.48239475990968e-09,0.10944716652185198,11,0.05826902389526367,9900,0.9999962210965085,1.0000565655616978
levy,real,arithmetic,real_arithmetic,29,0.000975729392020357,0.0009757293920203569,7,0.05790829658508301,9900,0.9967491744370005,1.0051668230183906
levy,real,blx_alpha,real_blx_alpha,0,1.3497838043956716e-31,0.0027897002522219183,6,0.061363935470581055,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,1,1.3497838043956716e-31,0.19810829786813813,1,0.06091904640197754,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,2,1.3497838043956716e-31,1.3497838043956718e-31,4,0.06095385551452637,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,3,1.3497838043956716e-31,0.2076475417435517,3,0.061466217041015625,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,4,1.3497838043956716e-31,0.18571090383208655,4,0.060968875885009766,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,5,1.3497838043956716e-31,1.3497838043956718e-31,1,0.061196088790893555,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,6,1.3497838043956716e-31,0.19654955809615188,2,0.061095237731933594,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,7,1.3497838043956716e-31,0.15294114095231642,5,0.061324119567871094,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,8,1.3497838043956716e-31,0.024789007381187084,1,0.06090807914733887,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,9,1.3497838043956716e-31,0.0835420209931048,4,0.06102180480957031,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,10,1.3497838043956716e-31,0.07242734656233872,4,0.06115102767944336,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,11,1.3497838043956716e-31,0.18410600393065535,2,0.06227469444274902,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,12,1.3497838043956716e-31,0.000173633700207451,2,0.06322789192199707,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,13,1.3497838043956716e-31,0.14169859679968674,3,0.06098628044128418,9900,1.0,1.0
levy,real,blx_alpha,real_blx_alpha,14,1.3497838043956716e-31,0.12274735771954909,7,0.06171917915344238,9900,1.0,1.0
