function_name,representation,crossover,config_name,run_id,best_fitness,final_mean_fitness,convergence_generation,runtime,function_evaluations,best_x,best_y
drop_wave,binary,1point,binary_1point,0,-0.9362453101520325,-0.839642084437733,5,0.09942889213562012,5000,0.44633493553063186,0.26726970321202437
drop_wave,binary,1point,binary_1point,1,-0.9362453273511235,-0.8581325735938162,5,0.056558847427368164,5000,-0.11804867627985072,0.5066483558403911
drop_wave,binary,1point,binary_1point,2,-0.9362453273393663,-0.8550188049720785,1,0.05644106864929199,5000,0.5191485465781644,-0.03335988403143375
drop_wave,binary,1point,binary_1point,3,-0.9362453270936081,-0.8540870175498463,5,0.05585312843322754,5000,0.2564882887006945,-0.4525850308995194
drop_wave,binary,1point,binary_1point,4,-0.936245327754318,-0.85248139851822,2,0.05730772018432617,5000,0.28445746547646333,-0.4355535210193029
drop_wave,binary,1point,binary_1point,5,-0.936245301967241,-0.8377989680316449,1,0.0559079647064209,5000,0.44492866407263243,0.26961348897535675
drop_wave,binary,1point,binary_1point,6,-0.9362453242842055,-0.8742762599721986,2,0.05592226982116699,5000,-0.49899198901350417,-0.14711161974517406
drop_wave,binary,1point,binary_1point,7,-0.936245324033526,-0.869081702940626,1,0.055938720703125,5000,-0.14914290074006242,-0.49836697947661524
drop_wave,binary,1point,binary_1point,8,-0.9362453275584578,-0.8974965984296047,2,0.05564427375793457,5000,0.5200860608834974,0.011484550240329128
drop_wave,binary,1point,binary_1point,9,-0.9362447724228913,-0.8643290622972917,1,0.05744504928588867,5000,-0.5044608224612803,-0.1275800717174027
drop_wave,binary,1point,binary_1point,10,-0.9362453056383712,-0.8723372729450499,3,0.057385921478271484,5000,0.4430536354619665,-0.27258228427557807
drop_wave,binary,1point,binary_1point,11,-0.9362453202453133,-0.8651283951910933,1,0.056058645248413086,5000,0.49180437933928456,0.16961196307316762
drop_wave,binary,1point,binary_1point,12,-0.9362453035245316,-0.857439211796727,2,0.056327104568481445,5000,0.5202423132677199,-7.812619211122751e-05
drop_wave,binary,1point,binary_1point,13,-0.9362453195155258,-0.8660075214768297,1,0.05597090721130371,5000,-0.4897730983443962,-0.1753933012893869
drop_wave,binary,1point,binary_1point,14,-0.9362453241532275,-0.9016753762289231,2,0.05580306053161621,5000,0.4389910734721898,0.27914488441290963
drop_wave,binary,1point,binary_1point,15,-0.9362453277883259,-0.8641035909054535,1,0.05598783493041992,5000,-0.011640802624551583,0.5200860608834974
drop_wave,binary,1point,binary_1point,16,-0.9362453246011944,-0.8613997384380204,2,0.05588698387145996,5000,-0.3252393377584495,-0.4060218204013122
drop_wave,binary,1point,binary_1point,17,-0.9362453243808706,-0.8388795229631678,1,0.05771684646606445,5000,-0.4919606317235061,0.16914320592050114
drop_wave,binary,1point,binary_1point,18,-0.9362452734400486,-0.8689667737189798,1,0.056149959564208984,5000,-0.3308644235904481,0.401490501258869
drop_wave,binary,1point,binary_1point,19,-0.936245327746014,-0.8622183805546116,1,0.05636310577392578,5000,0.3632086671244368,-0.37242755779354564
drop_wave,binary,1point,binary_1point,20,-0.9362453148944416,-0.8553811731169303,1,0.05601310729980469,5000,0.26055085069047124,-0.450241245136187
drop_wave,binary,1point,binary_1point,21,-0.9362453265496348,-0.8716489278648948,2,0.05612802505493164,5000,-0.3391457999542231,0.39445914396887094
drop_wave,binary,1point,binary_1point,22,-0.9362453277724637,-0.8674445000596888,3,0.05706334114074707,5000,0.21914396887159526,0.47180407415884584
drop_wave,binary,1point,binary_1point,23,-0.9362453257548139,-0.8847121201328918,2,0.05621981620788574,5000,-0.3996154726482031,-0.333051956969558
drop_wave,binary,1point,binary_1point,24,-0.9362453271225271,-0.8688076696802115,2,0.05602693557739258,5000,0.24039429312581095,0.46133516441596
drop_wave,binary,1point,binary_1point,25,-0.9999995574816783,-0.9212355592993597,6,0.056395769119262695,5000,-7.812619211122751e-05,7.812619211122751e-05
drop_wave,binary,1point,binary_1point,26,-0.9362453251057938,-0.844518693627996,3,0.056269168853759766,5000,-0.22414404516670494,0.46946028839551346
drop_wave,binary,1point,binary_1point,27,-0.9362453237252429,-0.8429499027228762,1,0.05595278739929199,5000,0.21945647364004017,0.4716478217746234
drop_wave,binary,1point,binary_1point,28,-0.9362453276836417,-0.909350175790996,2,0.05621910095214844,5000,-0.48539803158617545,-0.18711223010604972
drop_wave,binary,1point,binary_1point,29,-0.9362453277724637,-0.8076259913370016,5,0.056231021881103516,5000,0.47180407415884584,-0.21914396887159526
drop_wave,binary,2point,binary_2point,0,-0.9362453259245256,-0.8707203208300534,3,0.05708003044128418,5000,-0.08117311360341795,-0.5138359655146107
drop_wave,binary,2point,binary_2point,1,-0.9999995574816783,-0.9006196687914855,1,0.05666804313659668,5000,7.812619211122751e-05,7.812619211122751e-05
drop_wave,binary,2point,binary_2point,2,-0.9362453251456512,-0.8728774145950553,3,0.05720400810241699,5000,-0.4485224689097427,-0.26351964599069255
drop_wave,binary,2point,binary_2point,3,-0.9362453247361643,-0.8866637510754997,2,0.057398080825805664,5000,0.517429770351721,-0.0536726939803156
drop_wave,binary,2point,binary_2point,4,-0.9999995574816783,-0.9144183073632636,3,0.056845903396606445,5000,7.812619211122751e-05,7.812619211122751e-05
drop_wave,binary,2point,binary_2point,5,-0.9362453244761914,-0.8751760121534043,3,0.05722618103027344,5000,-0.49758571755550474,-0.15179919127183972
drop_wave,binary,2point,binary_2point,6,-0.9362452476180767,-0.8720679066460559,1,0.05727505683898926,5000,0.35492729076066176,-0.38039642938887575
drop_wave,binary,2point,binary_2point,7,-0.9362452833879147,-0.8521968463029276,1,0.056941986083984375,5000,0.3983654535744252,-0.3346144808117799
drop_wave,binary,2point,binary_2point,8,-0.936245301879306,-0.8752009867662308,3,0.05733013153076172,5000,-0.24195681696803284,0.4605539024948495
drop_wave,binary,2point,binary_2point,9,-0.9362453220023148,-0.8728937869227755,1,0.05711984634399414,5000,0.19226855878538274,-0.4833667505912871
drop_wave,binary,2point,binary_2point,10,-0.9362453230723743,-0.8403610771969084,1,0.058233022689819336,5000,0.1878934920271611,0.4850855268177314
drop_wave,binary,2point,binary_2point,11,-0.936245324033526,-0.8501438906402744,4,0.057116031646728516,5000,-0.14914290074006242,0.4983669794766161
drop_wave,binary,2point,binary_2point,12,-0.9362453277831855,-0.8543408415372218,5,0.057070016860961914,5000,-0.31023910887312134,0.41758449683375254
drop_wave,binary,2point,binary_2point,13,-0.9362453237110434,-0.8478266424650687,2,0.057290077209472656,5000,-0.4950856794079499,-0.15976806286716982
drop_wave,binary,2point,binary_2point,14,-0.936245325273581,-0.9022968798731076,4,0.056981801986694336,5000,0.07617303730830827,0.5146172274357221
drop_wave,binary,2point,binary_2point,15,-0.9362453126697695,-0.8881012408983757,1,0.05720090866088867,5000,-0.485241779201953,0.18758098725871708
drop_wave,binary,2point,binary_2point,16,-0.9362453064447911,-0.8607341790824382,2,0.05733203887939453,5000,-0.17039322499427811,-0.49149187457083965
drop_wave,binary,2point,binary_2point,17,-0.9362452892149437,-0.8668944496681352,2,0.05712890625,5000,0.27758236057068775,0.43992858777752275
drop_wave,binary,2point,binary_2point,18,-0.9362453277883259,-0.9326287607418062,4,0.056900978088378906,5000,0.011640802624551583,0.5200860608834974
drop_wave,binary,2point,binary_2point,19,-0.7857513316410912,-0.715129609051166,2,0.057229042053222656,5000,-0.796652780956741,-0.6708696116578929
drop_wave,binary,2point,binary_2point,20,-0.9362452754599515,-0.8544441465263927,2,0.05728936195373535,5000,-0.42242832074464065,0.3036765087357898
