function_name,config_name,n_runs,mean,std,median,min,max,q25,q75,iqr,skewness,kurtosis,cv
drop_wave,binary_1point,30,-0.9383704434950967,0.011639881355438232,-0.9362453248534941,-0.9999995574816783,-0.9362447724228913,-0.9362453275066243,-0.9362453196979726,7.808651614205075e-09,-5.199469468332154,25.03448275444057,-0.012404356335099183
drop_wave,binary_2point,30,-0.9397292367317481,0.03645594619552529,-0.9362453238722848,-0.9999995574816783,-0.7857513316410912,-0.9362453262579417,-0.9362453140718174,1.2186124220825434e-08,2.00950905860123,9.418243237866449,-0.0387940959699351
drop_wave,real_arithmetic,30,-0.9755147725933847,0.028997348728970786,-0.9947882809424604,-0.9999999999999868,-0.9361762439281345,-0.9997213648064137,-0.9362453278079418,0.06347603699847193,0.5729204404658249,-1.5544302413608593,-0.02972517643365048
drop_wave,real_blx_alpha,30,-0.9723513619922707,0.03211381139794452,-0.9999999999999999,-1.0,-0.9362449495944815,-1.0,-0.9362453278079418,0.06375467219205821,0.2690293546632254,-1.927570352680792,-0.03302696191235426
